ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-239632,works,1,roads,"Строителство на покрит паркинг /многоетажен гараж/ в поземлен имот с идентификатор 56784.510.1051, УПИ LIX-510.1051, здр",8399196.25,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",180878303,ИНТЕРБИЛД 2023,,3,1096,0,1
ocds-e82gsb-533971,works,1,other,"„ТЕКУЩ РЕМОНТ ПОКРИВ НА ДГ „СЛАВЕЙЧЕ“, ГР. БОРОВО, ОБЛАСТ РУСЕ, ПИ № 628, КВ. 36”",197500.5,BG323,гр.Борово,ул. Н.ВАПЦАРОВ №.1А,ОБЩИНА БОРОВО,206411010,КОМЕРС 62 ЕООД,,12,90,0,0
ocds-e82gsb-538886,works,1,other,"Ремонтни дейности на хидроизолацията по покрива на тяло 3 от сградата ""Първа езикова гимназия",57073,BG,гр.Варна,ул. ПОДВИС №.29,ПЪРВА ЕЗИКОВА ГИМНАЗИЯ,103893248,МУХТАРОВ ООД,,12,98,0,0
ocds-e82gsb-536665,works,0,other,„Извършване на строително-монтажни работи за изграждане на училищна STEM среда във Второ основно училище „Петко Рачов Сл,100304.5,BG344,гр.Стара Загора,ул. ГЕНЕРАЛ СТОЛЕТОВ №.111,"ВТОРО ОСНОВНО УЧИЛИЩЕ ""ПЕТКО РАЧОВ СЛАВЕЙКОВ""",201542098,ДЕСКРИЙМ БИЛДИНГ ЕООД,,12,159,0,0
ocds-e82gsb-440811,works,1,other,"„РЕМОНТ, РЕКОНСТРУКЦИЯ И ПРИСТРОЙКА НА СЪЩЕСТВУВАЩ ДОМ ЗА СТАРИ ХОРА И ПРИЛАГАНЕ НА МЕРКИ ЗА ЕНЕРГИЙНА ЕФЕКТИВНОСТ“",1078458.84,BG422,гр.Харманли,пл. ВЪЗРАЖДАНЕ №1,ОБЩИНА ХАРМАНЛИ,126729838,ЕКО ТРАДЕКС ГРУП АД,,3,482,0,1
ocds-e82gsb-472822,works,1,roads,„Ремонт на паркинг на ул. „Персенк“ – бл. 34 и преасфалтиране на лента за паркиране от ул. „Драгалевска“ до ул. „Трепетл,59890.46,BG411,гр.София,бул. ВАСИЛ ЛЕВСКИ №.2,"РАЙОН ""ЛОЗЕНЕЦ""",123682269,ТРЕЙС ГРУП ХОЛД АД,,7,29,0,0
ocds-e82gsb-442338,works,1,water,"Инженеринг (проектиране, авторски надзор и строителство) за обект: „Реконструкция на пречиствателна станция за отпадъчни",6757436.9,BG331,гр. Варна,ул. ПРИЛЕП №33,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ - ВАРНА ООД,181412062,"Дружество по ЗЗД ,,ПСОВ Девня 2024""",,1,544,0,0
ocds-e82gsb-538734,works,1,other,„Ремонт на кабинети за изграждане на училищен STEM център в ПМГ „Акад. Сергей П. Корольов“ гр. Благоевград“,40903.35,BG413,гр.Благоевград,ул. МАРИЦА №.4,"ПРИРОДО-МАТЕМАТИЧЕСКА ГИМНАЗИЯ ""АКАД. СЕРГЕЙ КОРОЛЬОВ""",207815162,ИНВЕСТ ИН 99 ЕООД,,3,16,0,1
ocds-e82gsb-499897,works,1,roads,"„Инженеринг – проектиране, изпълнение на строително-монтажни работи и упражняване на авторски надзор за обект „Рехабилит",55679.69,BG415,гр.Бобов дол,кв.МИНЬОР ул.27- ОКТОМВРИ №.2,ОБЩИНА БОБОВ ДОЛ,020767877,РАСТЕР-ЮГ ООД,,12,380,0,0
ocds-e82gsb-260766,works,1,other,Текущи ремонти на административните сгради на Столична община с две обособени позиции:,127822.97,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,180985447,СИТИ КОМУНАЛНО СТРОИТЕЛСТВО,,1,365,0,1
ocds-e82gsb-409686,works,1,other,"„Основен ремонт на сграда, находяща се на ул. „Васил Петлешков“ №41, СО-Район „Подуяне“",436175.67,BG411,гр.София,ул. ПЛАКАЛНИЦА №51,"РАЙОН ""ПОДУЯНЕ""",831838874,НСК СОФИЯ ЕООД,,10,165,0,1
ocds-e82gsb-500110,works,1,other,"Спешен ремонт на покрива на Професионална Селскостопанска гимназия „Димитър Наумов“, гр. Садово",311698.11,BG421,гр.Садово,бул. ДРУЖБА №.4,"ПРОФЕСИОНАЛНА СЕЛСКОСТОПАНСКА ГИМНАЗИЯ ""ДИМИТЪР НАУМОВ"" - гр. САДОВО",127588059,ГАРАНТ СТРОЙ ООД,,11,151,0,1
ocds-e82gsb-543308,works,1,roads,"„Текущ ремонт на вътрешно квартално пространство - тротоарна настилка към улици, в участъка от ул. ""Димитър Благоев"" до ",42181.56,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,200436836,ГОЧЕВ СТИЛ ЕООД,,12,255,0,0
ocds-e82gsb-533939,works,0,other,„ИЗГРАЖДАНЕ И ОБОРУДВАНЕ НА НОВИ СОЦИАЛНИ И ИНТЕГРИРАНИ ЗДРАВНО-СОЦИАЛНИ УСЛУГИ ЗА РЕЗИДЕНТНА ГРИЖА И СПЕЦИАЛИЗИРАНИ СОЦ,537951.04,BG344,с.Братя Даскалови,ул.Септемврийци 55,ОБЩИНА БРАТЯ ДАСКАЛОВИ,204643864,СТРОЙГРУП 77 ЕООД,,1,126,22,1
ocds-e82gsb-374825,works,1,other,"Извършване на дейности за ремонт, саниране, преустройство и разрушаване на архитектурно-строителна част на трафопостове ",115546.47,BG421,гр. Пловдив,ул. Христо Г. Данов №37,Електроразпределение Юг ЕАД,119633370,ВАЯНА ЕООД,,1,217,0,1
ocds-e82gsb-495788,works,1,water,"""Изпълнение на СМР на обект: „Реконструкция на част от водопроводната мрежа на гр. Вършец“ по 18 (осемнадесет) обособени",46559.89,BG312,гр.Вършец,бул. БЪЛГАРИЯ № 10,ОБЩИНА ВЪРШЕЦ,175219757,КОПЕКС И КО. ООД,,1,16,57,1
ocds-e82gsb-499778,works,1,roads,"Инженеринг – проектиране, изпълнение на строително-монтажни работи и упражняване на авторски надзор за обект „Рехабилита",128998.94,BG415,гр.Бобов дол,кв.МИНЬОР ул.27- ОКТОМВРИ №.2,ОБЩИНА БОБОВ ДОЛ,020767877,РАСТЕР-ЮГ ООД,,12,380,0,0
ocds-e82gsb-374750,works,1,other,"Извършване на дейности за ремонт, саниране, преустройство и разрушаване на архитектурно-строителна част на трафопостове ",110076.64,BG421,гр. Пловдив,ул. Христо Г. Данов №37,Електроразпределение Юг ЕАД,119633370,ВАЯНА ЕООД,,1,219,0,1
ocds-e82gsb-503616,works,0,other,„Изпълнение на външни строително-монтажни работи (СМР) по два подобекта на територията на МВнР-ЦУ“,63834.79,BG411,гр.София,ул. Александър Жендов №2,МИНИСТЕРСТВО НА ВЪНШНИТЕ РАБОТИ,121105144,ИВКОМПЛЕКТ ЕООД,,9,61,0,1
ocds-e82gsb-258828,works,1,other,"Извършване на дейности за ремонт, саниране, преустройство и разрушаване на архитектурно-строителна част на трафопостове ",148757.38,BG421,гр. Пловдив,ул. Христо Г. Данов №37,Електроразпределение Юг ЕАД,119633370,ВАЯНА ЕООД,,2,407,366,1
ocds-e82gsb-551754,works,1,roads,"Инженеринг (проектиране, строителство и авторски надзор) за обект: „Основен ремонт и/или рехабилитация на улици в с.Кръс",696520,BG423,гр.Велинград,ул. ХАН АСПАРУХ №35,ОБЩИНА ВЕЛИНГРАД,201332388,Делчев Инженеринг ООД,,5,415,0,0
ocds-e82gsb-530372,works,0,parks,"Играждане на детска площадка и ограда в двора на ДГ ""Зорница""- филиал с.Радуил",39368.35,BG412,гр.Самоков,бул. МАКЕДОНИЯ №.34,ОБЩИНА САМОКОВ,131204831,ЕТ АС-СТРОЙ - ЯНКО СЛАВЧЕВ,,1,55,0,1
ocds-e82gsb-516606,works,1,other,Проектиране и строително-ремонтни работи за изграждане на климатизация на Хале 13 в Регистрационно-приемателен център - ,321891.47,BG411,София,"бул. ""Княгиня Мария Луиза"" № 114Б",Държавна агенция за бежанците при Министерския съвет,201472746,МЕГА ЕЛЕКТРОНИКС-АП ООД,,12,377,0,0
ocds-e82gsb-552959,works,1,roads,Избор на изпълнител за изпълнение на СМР на обект: „Реконструкция на уличен водопровод по ул.“Батак“ в участъка от ул.“Ч,283750.13,BG423,гр.Ракитово,ул. ИВАН КЛИНЧАРОВ №57,ОБЩИНА РАКИТОВО,147154604,СИ-СТРОЙ ООД,,4,439,0,0
ocds-e82gsb-552717,works,1,other,"„Извършване на ремонтни дейности на територията на рибарско пристанище – „Варна“, район Аспарухово“, в рамките на проект",479471.03,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,103982280,КБИ ЕООД,,5,365,0,0
ocds-e82gsb-553960,works,0,other,"Инженеринг – проектиране, изпълнение на CMP и авторски надзор за инсталиране на фотоволтаични системи (ФЕЦ) до 30 kW в „",23666.6,BG313,гр. Мездра,ул. ХРИСТО БОТЕВ № 27,ОБЩИНА МЕЗДРА,205705120,Смарт Електрикс ЕООД,,3,88,0,0
ocds-e82gsb-543314,works,1,roads,"„Текущ ремонт на вътрешно квартално пространство - тротоарна настилка и оформяне на места за паркиране на ул. ""Г. В. Заи",34049.92,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,200436836,ГОЧЕВ СТИЛ ЕООД,,12,255,0,0
ocds-e82gsb-525724,works,1,other,"„ПРОЕКТИРАНЕ, ДОСТАВКА, ИЗГРАЖДАНЕ, АВТОРСКИ НАДЗОР И ВЪВЕЖДАНЕ В ЕКСПЛОАТАЦИЯ (ИНЖЕНЕРИНГ) НА ОБЕКТ: „РЕКОНСТРУКЦИЯ НА ",320068.72,BG411,гр.София,бул. АСЕН ЙОРДАНОВ №.2,"СПОРТНО УЧИЛИЩЕ "" ГЕН. ВЛАДИМИР СТОЙЧЕВ""",119054454,СТРОЙГРУП ЕООД,,12,269,0,0
ocds-e82gsb-553709,works,1,other,"Договор с № СОА26-ДГ55-26/15.01.2026 г. с предмет: ""Ремонт на покрива на Театър ""София""",253919.53,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,205615476,СОФЕКОСТРОЙ ЕАД,,1,26,0,0
ocds-e82gsb-528851,works,0,other,"СЪЗДАВАНЕ НА ДОСТЪПНА АРХИТЕКТУРНА СРЕДА ЗА ПГ ПО ТРАНСПОРТ, ОБСЛУЖВАНЕ И ЛЕКА ПРОМИШЛЕНОСТ ГР. ДОБРИЧ, АСАНСЬОР ЗА ДОСТ",44197.48,BG332,гр.Добрич,ул. Поп Богомил № 1,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ,ОБСЛУЖВАНЕ И ЛЕКА ПРОМИШЛЕНОСТ",124608738,КОСТОФФ ЕООД,,1,55,0,1
