ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-536775,services,1,other,"„Основен и текущ ремонт и профилактика на МПС, включително доставка на резервни части, аксесоари, автоконсумативи и смаз",23519.43,BG341,с. Кости,ул. Хан Аспарух 1,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО КОСТИ""",102920475,АУТОКОМ 2 ЕООД,,1,730,0,0
ocds-e82gsb-537525,goods,0,other,„Доставка на хранителни продукти за нуждите на образователни институции на територията на Община Венец“ с четири обособе,8462.6,BG333,с.Венец,ул. КИРИЛ И МЕТОДИЙ №24,ОБЩИНА ВЕНЕЦ,205714257,МУЛТИФУУД ГРУП ЕООД,,12,188,0,0
ocds-e82gsb-530799,services,1,roads,"„Упражняване на строителен надзор по време на СМР по обект: „Основен ремонт на улица попадаща в УПИ I, кв. 17 по ПУП на ",1480,BG425,гр.Джебел,ул. ЕДЕЛВАЙС №19,ОБЩИНА ДЖЕБЕЛ,818036823,ЕТ АЛИС - ДИМИТЪР ЧАВДАРОВ,,1,357,0,0
ocds-e82gsb-445116,services,1,other,"„Предоставяне на услуги по организация и управление на проект: ""Реконструкция, ремонт и повишаване на енергийната ефекти",8538.57,BG314,гр. Долна Митрополия,"ул. ,,Кирил и Методий"" № 39",ОБЩИНА ДОЛНА МИТРОПОЛИЯ,200032167,НОРТАН ЕООД,,12,376,181,1
ocds-e82gsb-527123,goods,0,other,"""Доставка на обзавеждане на Езикова гимназия „Проф. д-р Асен Златаров” - Хасково“ за кабинет по хуманитарни науки""",9321.93,BG42,гр.Хасково,ул.ТИМОК №.97,"ЕЗИКОВА ГИМНАЗИЯ ""ПРОФ. Д-Р АСЕН ЗЛАТАРОВ""",202763085,ПРОКОНТРАКТ ООД,,11,40,0,0
ocds-e82gsb-538990,services,1,other,"„Ремонт, монтаж и демонтаж на съществуваща и доставка, монтаж и демонтаж на нова коледна украса за град Сливен“",99900,BG342,гр.Сливен,бул. ЦАР ОСВОБОДИТЕЛ №.1,ОБЩИНА СЛИВЕН,206245115,СЪНШАЙН ИНЖЕНЕРИНГ ЕООД,,12,65,0,0
ocds-e82gsb-545264,goods,0,other,"Доставка на хранителни продукти за нуждите на СУУУС ""Проф. Дечо Денев""",100000,BG411,гр.София,ул. ГЕНЕРАЛ СТЕФАН ТОШЕВ №.82,"СПЕЦИАЛНО УЧИЛИЩЕ ЗА УЧЕНИЦИ С УВРЕДЕН СЛУХ ""ПРОФ. Д-Р Д. ДЕНЕВ""-СОФИЯ",121115423,БЕТИ-М ЕООД,,12,365,0,0
ocds-e82gsb-548714,services,0,other,„Избор на доставчик за предоставяне на мобилни услуги за пренос на данни чрез обществена далекосъобщителна подвижна клет,1000,BG414,гр. Трън,ул. ЯКИМ ТОШКОВ № 10,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО ТРЪН""",831642181,Виваком България ЕАД,,1,364,0,0
ocds-e82gsb-540023,goods,1,roads,„Доставка на нерециклирана копирна хартия А4 I вид“ за нуждите на Агенция „Пътна инфраструктура“,25538.26,BG411,гр.София,бул. МАКЕДОНИЯ №.3,"АГЕНЦИЯ ""ПЪТНА ИНФРАСТРУКТУРА""",000708921,МЕНИДЖМЪНТ БИЗНЕС МАШИН ООД,,12,8,0,0
ocds-e82gsb-517731,works,1,other,Проектиране и строително-ремонтни работи за основен ремонт на отоплителната и котелната инсталация в Регистрационно-прие,267201.14,BG411,София,"бул. ""Княгиня Мария Луиза"" № 114Б",Държавна агенция за бежанците при Министерския съвет,201472746,МЕГА ЕЛЕКТРОНИКС-АП ООД,,12,377,0,0
ocds-e82gsb-541947,services,0,other,Извършване на извънгаранционна поддръжка на автомобили и колесари на Изпълнителна агенция по рибарство и аквакултури в д,76779,BG341,гр.Бургас,ул.КНЯЗ АЛЕКСАНДЪР БАТЕНБЕРГ №.1,ИЗПЪЛНИТЕЛНА АГЕНЦИЯ ПО РИБАРСТВО И АКВАКУЛТУРИ,103876722,ДИЙОМА ЕООД,,4,365,20,0
ocds-e82gsb-536196,goods,0,other,„Доставка на хранителни продукти за нуждите на общинско предприятие „Социални услуги – Ивайловград”,254.85,BG422,гр.Ивайловград,ул. България № 49,ОБЩИНА ИВАЙЛОВГРАД,126145986,УИКЕНД ООД,,1,365,0,0
ocds-e82gsb-551207,goods,0,other,„Доставки на лекарствени продукти за нуждите на СБАЛО - Хасково ЕООД по Рамково споразумение № РД-11-393 от 12.09.2025г.,3986224.58,BG422,гр. Хасково,бул. СЪЕДИНЕНИЕ №.49,СПЕЦИАЛИЗИРАНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ПО ОНКОЛОГИЯ - ХАСКОВО ЕООД,206534575,ДАНСОН ТРЕЙДИНГ ООД,,12,635,0,0
ocds-e82gsb-474770,services,1,lighting,"„Осъществяване на авторски надзор по време на строителството на обект: „Рехабилитация, модернизация и изграждане на инте",40.9,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,200195100,СПАТО ООД,,4,409,30,1
ocds-e82gsb-551267,works,0,other,"Инженеринг (проектиране, СМР и авторски надзор) на обект: ""Изграждане на многофункционална зала в село Краище, общ. Бели",426000,BG413,гр.Белица,ул. ГЕОРГИ АНДРЕЙЧИН №.15,ОБЩИНА БЕЛИЦА,181371480,"ДЗЗД""ДЕНЕВ БИЛДИНГ""",,5,415,0,0
ocds-e82gsb-549253,services,0,other,"Предоставяне на консултантски услуги, свързани с управлението, изпълнението и отчитането на проект по две ОП за 2 обекта",7000,BG412,гр.Драгоман,ул. ЗАХАРИ СТОЯНОВ № 26,ОБЩИНА ДРАГОМАН,206858221,ЕР Консултинг 2022 ЕООД,,3,1207,0,0
ocds-e82gsb-544984,goods,0,other,„Доставка на закуска и обяд за нуждите на ОУ „Димитър Петров“ град Сливен,47327.73,BG342,гр.Сливен,ул. ПЕТКО Д.ПЕТКОВ №.36,"ОСНОВНО УЧИЛИЩЕ ""ДИМИТЪР ПЕТРОВ""",020598861,ЕТ БРАТЕЦ - ДИНКО КИРОВ,,1,359,365,1
ocds-e82gsb-542225,goods,0,other,Доставка на Гориво за отопление за нуждите на социални услуги на територията на Община Габрово,17256.1,BG322,гр. Габрово,пл. ВЪЗРАЖДАНЕ № 3,ОБЩИНА ГАБРОВО,130921214,М-ФОРМА ООД,,1,364,0,0
ocds-e82gsb-551682,works,0,other,Изпълнение на СМР за изграждане на фотоволтаична електроцентрала за собствени нужди за обекти по 2 обособени позиции,83578.58,BG334,гр. Попово,ул. Александър Стамболийски № 1,ОБЩИНА ПОПОВО,103918744,3К АД,,2,100,0,0
ocds-e82gsb-549836,services,0,other,"„Избор на изпълнител за приготвяне на топъл обяд - кетъринг по предварителна заявка на Община Видин, във връзка с изпълн",127875,BG311,гр.Видин,пл. БДИНЦИ №.2,ОБЩИНА ВИДИН,201314130,САВА 21 ЕООД,,2,241,0,0
ocds-e82gsb-551086,services,0,other,„Приготвяне и доставка на храна за ДГ „Здравец“,63907.39,BG342,гр.Сливен,ж.к. РЕЧИЦА ул. ТОДОР АСЕНОВ №.13,"ДЕТСКА ГРАДИНА ""ЗДРАВЕЦ""",119677914,КЕЙ ЕНД ВИ ООД,,2,364,0,0
ocds-e82gsb-533901,services,0,other,"„Изготвяне на комплексен доклад за оценка за съответствие, съгласно изискванията на чл. 142 от Закона за устройство на т",8333.33,BG411,гр.София,бул. КНЯЗ ДОНДУКОВ №52,НАЦИОНАЛНА АГЕНЦИЯ ЗА ПРИХОДИТЕ,203911957,АЛФА ПИ ПРОДЖЕКТ ООД,,12,46,0,0
ocds-e82gsb-539328,goods,0,other,"Приготвяне и ежедневна доставка на храна за стационар. пациенти по различни диети, с-но рецептурника на МЗ за болнично х",73260,BG422,гр. Хасково,кв. БОЛЯРОВО,ЦЕНТЪР ЗА ПСИХИЧНО ЗДРАВЕ - ХАСКОВО ЕООД,126730032,Н.С.ИНВЕСТ ГРУП ЕООД,,12,365,0,0
ocds-e82gsb-527202,works,0,other,СРР за отстраняване на аварии по сграден фонд и съоръжения на Военномедицинска академия и подчинените й структури,21431.65,BG411,София,ул. Св. Георги Софийски № 3,Военномедицинска академия,812233671,ТЕХНО - ЕНЕРДЖИ ООД,,10,92,0,0
ocds-e82gsb-550734,goods,0,other,"Доставка, инсталиране и въвеждане в експлоатация на лабораторно оборудване, включваща седем обособени позиции",2900,BG411,гр.София,ул. ЦАР ОСВОБОДИТЕЛ №15,"СОФИЙСКИ УНИВЕРСИТЕТ ""СВ.КЛИМЕНТ ОХРИДСКИ""",204542274,Лабимекс АД,,4,365,366,0
ocds-e82gsb-550442,goods,0,other,"„Изпълнение на дейности по информация и публичност, прозрачност и комуникация по проект „Изграждане на инфраструктура, п",8139,BG321,гр. Свищов,"ул. ""Димитър Г. Анев"" №2 Б",Индустриален технологичен парк - Свищов ЕООД,204560660,ЕН ДЖИ ВИ ГРУП ЕООД,,3,1214,0,0
ocds-e82gsb-549919,works,1,roads,ВЪЗСТАНОВЯВАНЕ НА СЪЩЕСТВУВАЩИ КАЛДЪРЪМЕНИ НАСТИЛКИ ПО УЛИЦИ В ГР. КОПРИВЩИЦА,255645.94,BG412,гр.Копривщица,ул. ЛЮБЕН КАРАВЕЛОВ №16,ОБЩИНА КОПРИВЩИЦА,204510636,ЕМ ДЖИ СТРОЙ ГРУП ЕООД,,2,247,0,0
ocds-e82gsb-496119,services,1,other,"Техническо обслужване и ремонт, включително доставка на части, консумативи и материали на товарни и специални автомобили",8045.94,BG323,гр.Русе,ул.Борисова №.27,МРЕЖОВИ ЕКСПЛОАТАЦИОНЕН РАЙОН - РУСЕ,202155097,ДУНАВ АУТО 2012 ООД,,12,730,0,0
ocds-e82gsb-546415,services,0,other,",,НАБЛЮДЕНИЕ И УПРАВЛЕНИЕ НА ИНФОРМАЦИОННА И КОМУНИКАЦИОННА ИНФРАСТРУКТУРА (ИКИ), ОСЪЩЕСТВЯВАНЕ НА УСЛУГИ ПО КИБЕРСИГУРН",1067544,BG411,гр. София,"ул. ,,Хайдушко изворче'' № 28",БЪЛГАРСКИ СПОРТЕН ТОТАЛИЗАТОР ДП,831641791,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,,2,1095,0,0
ocds-e82gsb-531458,goods,0,other,"„Избор на доставчик на нетна активна електрическа енергия, координатор на балансираща група за средно напрежение и админ",34282.12,BG411,София,"ул. ""Антим I-ви"" 5",Столична дирекция на вътрешните работи,206117083,КЕР ТОКИ ПАУЪР АД,,1,364,0,0
ocds-e82gsb-541821,services,0,other,„Товарене и транспортиране на генерираните от дейността на УМБАЛ „Свети Георги“ ЕАД – Пловдив опасни и неопасни отпадъци,220878.09,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",200074322,ХОСВИТАЛ АД,,4,731,0,0
